Variables=  "s" "x" "y" "z" "scale" "rot_x" "rot_y" "rot_z" "rot_axis"
zone T="guide-curve"  i= 161 
0.294081 30.807250 4.588350 -10.439500 7.512600 0.000000 0.000000 -0.935750 0.000000 
0.299400 30.916500 4.591900 -10.583000 7.428400 0.000000 0.000000 -0.878500 0.000000 
0.304718 31.025750 4.595450 -10.726500 7.344200 0.000000 0.000000 -0.821250 0.000000 
0.310037 31.135000 4.599000 -10.870000 7.260000 0.000000 0.000000 -0.764000 0.000000 
0.313986 31.216100 4.603300 -10.976500 7.233900 0.000000 0.000000 -0.717100 0.000000 
0.317935 31.297200 4.607600 -11.083000 7.207800 0.000000 0.000000 -0.670200 0.000000 
0.321884 31.378300 4.611900 -11.189500 7.181700 0.000000 0.000000 -0.623300 0.000000 
0.325833 31.459400 4.616200 -11.296000 7.155600 0.000000 0.000000 -0.576400 0.000000 
0.329782 31.540500 4.620500 -11.402500 7.129500 0.000000 0.000000 -0.529500 0.000000 
0.333732 31.621600 4.624800 -11.509000 7.103400 0.000000 0.000000 -0.482600 0.000000 
0.337681 31.702700 4.629100 -11.615500 7.077300 0.000000 0.000000 -0.435700 0.000000 
0.341630 31.783800 4.633400 -11.722000 7.051200 0.000000 0.000000 -0.388800 0.000000 
0.345579 31.864900 4.637700 -11.828500 7.025100 0.000000 0.000000 -0.341900 0.000000 
0.349528 31.946000 4.642000 -11.935000 6.999000 0.000000 0.000000 -0.295000 0.000000 
0.353477 32.027100 4.646300 -12.041500 6.972900 0.000000 0.000000 -0.248100 0.000000 
0.357426 32.108200 4.650600 -12.148000 6.946800 0.000000 0.000000 -0.201200 0.000000 
0.361375 32.189300 4.654900 -12.254500 6.920700 0.000000 0.000000 -0.154300 0.000000 
0.365324 32.270400 4.659200 -12.361000 6.894600 0.000000 0.000000 -0.107400 0.000000 
0.369273 32.351500 4.663500 -12.467500 6.868500 0.000000 0.000000 -0.060500 0.000000 
0.373222 32.432600 4.667800 -12.574000 6.842400 0.000000 0.000000 -0.013600 0.000000 
0.377171 32.513700 4.672100 -12.680500 6.816300 0.000000 0.000000 0.033300 0.000000 
0.381120 32.594800 4.676400 -12.787000 6.790200 0.000000 0.000000 0.080200 0.000000 
0.385069 32.675900 4.680700 -12.893500 6.764100 0.000000 0.000000 0.127100 0.000000 
0.389018 32.757000 4.685000 -13.000000 6.738000 0.000000 0.000000 0.174000 0.000000 
0.396442 32.909450 4.693479 -13.200000 6.688947 0.000000 0.000000 0.258882 0.000000 
0.403866 33.061880 4.702729 -13.400000 6.639917 0.000000 0.000000 0.337440 0.000000 
0.411290 33.214293 4.712719 -13.600000 6.590910 0.000000 0.000000 0.410043 0.000000 
0.418713 33.366687 4.723418 -13.800000 6.541924 0.000000 0.000000 0.477060 0.000000 
0.426137 33.519065 4.734796 -14.000000 6.492957 0.000000 0.000000 0.538861 0.000000 
0.433561 33.671425 4.746821 -14.200000 6.444010 0.000000 0.000000 0.595815 0.000000 
0.440985 33.823769 4.759464 -14.400000 6.395079 0.000000 0.000000 0.648291 0.000000 
0.448409 33.976097 4.772693 -14.600000 6.346165 0.000000 0.000000 0.696659 0.000000 
0.455832 34.128410 4.786477 -14.800000 6.297265 0.000000 0.000000 0.741287 0.000000 
0.463256 34.280709 4.800787 -15.000000 6.248379 0.000000 0.000000 0.782545 0.000000 
0.470680 34.432993 4.815591 -15.200000 6.199506 0.000000 0.000000 0.820802 0.000000 
0.478104 34.585264 4.830858 -15.400000 6.150644 0.000000 0.000000 0.856427 0.000000 
0.485527 34.737521 4.846559 -15.600000 6.101791 0.000000 0.000000 0.889790 0.000000 
0.492951 34.889766 4.862661 -15.800000 6.052948 0.000000 0.000000 0.921260 0.000000 
0.500375 35.041999 4.879135 -16.000000 6.004112 0.000000 0.000000 0.951206 0.000000 
0.507799 35.194220 4.895950 -16.200000 5.955282 0.000000 0.000000 0.979997 0.000000 
0.515223 35.346430 4.913074 -16.400000 5.906457 0.000000 0.000000 1.008003 0.000000 
0.522646 35.498630 4.930478 -16.600000 5.857636 0.000000 0.000000 1.035592 0.000000 
0.530070 35.650820 4.948130 -16.800000 5.808817 0.000000 0.000000 1.063135 0.000000 
0.537494 35.803000 4.966000 -17.000000 5.760000 0.000000 0.000000 1.091000 0.000000 
0.544931 35.955451 4.984098 -17.200000 5.711093 0.000000 0.000000 1.119535 0.000000 
0.552369 36.107892 5.002396 -17.400000 5.662187 0.000000 0.000000 1.148683 0.000000 
0.559806 36.260322 5.020909 -17.600000 5.613281 0.000000 0.000000 1.178365 0.000000 
0.567244 36.412740 5.039648 -17.800000 5.564375 0.000000 0.000000 1.208501 0.000000 
0.574681 36.565145 5.058628 -18.000000 5.515470 0.000000 0.000000 1.239011 0.000000 
0.582119 36.717536 5.077861 -18.200000 5.466565 0.000000 0.000000 1.269814 0.000000 
0.589556 36.869912 5.097359 -18.400000 5.417660 0.000000 0.000000 1.300831 0.000000 
0.596993 37.022273 5.117137 -18.600000 5.368757 0.000000 0.000000 1.331980 0.000000 
0.604431 37.174617 5.137207 -18.800000 5.319854 0.000000 0.000000 1.363183 0.000000 
0.611868 37.326942 5.157583 -19.000000 5.270952 0.000000 0.000000 1.394358 0.000000 
0.619306 37.479249 5.178276 -19.200000 5.222051 0.000000 0.000000 1.425427 0.000000 
0.626743 37.631536 5.199302 -19.400000 5.173151 0.000000 0.000000 1.456308 0.000000 
0.634181 37.783803 5.220671 -19.600000 5.124252 0.000000 0.000000 1.486922 0.000000 
0.641618 37.936047 5.242398 -19.800000 5.075355 0.000000 0.000000 1.517188 0.000000 
0.649055 38.088269 5.264496 -20.000000 5.026459 0.000000 0.000000 1.547027 0.000000 
